"x"
"1"	1.8011000156
"2"	1.8336999416
"3"	1.8544000387
"4"	1.8460999727
"5"	1.828099966
"6"	1.8161000013
"7"	1.8219000101
"8"	1.8314000368
"9"	1.8193000555
"10"	1.7997000217
"11"	1.795699954
"12"	1.7924000025
"13"	1.7984000444
"14"	1.780099988
"15"	1.7783999443
"16"	1.7652000189
"17"	1.774099946
"18"	1.776900053
"19"	1.7753000259
"20"	1.7875000238
"21"	1.8023999929
"22"	1.793200016
"23"	1.7899999619
"24"	1.7778999805
"25"	1.7784999609
"26"	1.7659000158
"27"	1.7654000521
"28"	1.7632000446
"29"	1.7695000172
"30"	1.7647000551
"31"	1.7698999643
"32"	1.7763999701
"33"	1.7732000351
"34"	1.7740000486
"35"	1.7704999447
"36"	1.7783999443
"37"	1.7825000286
"38"	1.788599968
"39"	1.7778999805
"40"	1.774099946
"41"	1.7788000107
"42"	1.7684999704
"43"	1.7677999735
"44"	1.7599999905
"45"	1.7510999441
"46"	1.75066661854305
"47"	1.75023329013266
"48"	1.7497999668
"49"	1.7343000174
"50"	1.7386000156
"51"	1.7502000332
"52"	1.7372000217
"53"	1.7431000471
"54"	1.7357000113
"55"	1.7407000065
"56"	1.7387999296
"57"	1.7381000519
"58"	1.7304999828
"59"	1.7242000103
"60"	1.7233999968
"61"	1.736199975
"62"	1.7455999851
"63"	1.7379000187
"64"	1.7522000074
"65"	1.7473000288
"66"	1.7407000065
"67"	1.7424999475
"68"	1.7532000542
"69"	1.7423000336
"70"	1.7438999414
"71"	1.7387000322
"72"	1.7447999716
"73"	1.7470999956
"74"	1.763299942
"75"	1.7833000422
"76"	1.7872999907
"77"	1.7696000338
"78"	1.7661999464
"79"	1.7783999443
"80"	1.78499996407236
"81"	1.7915999889
"82"	1.7888000011
"83"	1.7984999418
"84"	1.8083000183
"85"	1.8066999912
"86"	1.80374998141467
"87"	1.8007999659
"88"	1.8162000179
"89"	1.8143999577
"90"	1.8118000031
"91"	1.8057999611
"92"	1.8078999519
"93"	1.8169000149
"94"	1.8162000179
"95"	1.8265999556
"96"	1.8381999731
"97"	1.8198000193
"98"	1.8292000294
"99"	1.8305000067
"100"	1.8453999758
"101"	1.8467999697
"102"	1.8537000418
"103"	1.8537000418
"104"	1.8392000198
"105"	1.8454999924
"106"	1.8387999535
"107"	1.8305000067
"108"	1.8265999556
"109"	1.8201999664
"110"	1.8104000092
"111"	1.7933000326
"112"	1.7898999453
"113"	1.8035999537
"114"	1.7948000431
"115"	1.7999000549
"116"	1.80400002
"117"	1.8099999428
"118"	1.8107000589
"119"	1.8078999519
"120"	1.8072999716
"121"	1.8029999733
"122"	1.7991000414
"123"	1.8121000528
"124"	1.8162000170406
"125"	1.820299983
"126"	1.8281999826
"127"	1.8235000372
"128"	1.8194999695
"129"	1.8171999454
"130"	1.7999999523
"131"	1.8079999685
"132"	1.8121000528
"133"	1.804700017
"134"	1.7970000505
"135"	1.7971999645
"136"	1.8006000519
"137"	1.7971999645
"138"	1.8034000397
"139"	1.8102999926
"140"	1.8106000423
"141"	1.7978999615
"142"	1.7970000505
"143"	1.8043999672
"144"	1.8014999628
"145"	1.7920999527
"146"	1.7956000566
"147"	1.7898000479
"148"	1.7925000191
"149"	1.784700036
"150"	1.7827999592
"151"	1.774799943
"152"	1.7879999876
"153"	1.7915999889
"154"	1.8078999519
"155"	1.7919000387
"156"	1.7961000204
"157"	1.799200058
"158"	1.7949999571
"159"	1.796200037
"160"	1.7958999872
"161"	1.8020999432
"162"	1.8056000471
"163"	1.807000041
"164"	1.8095999956
"165"	1.8173999786
"166"	1.8199000359
"167"	1.8169000149
"168"	1.8186000586
"169"	1.8203999996
"170"	1.8213000298
"171"	1.8277000189
"172"	1.8349000216
"173"	1.8258999586
"174"	1.8234000206
"175"	1.8217999935
"176"	1.8255000114
"177"	1.8293999434
"178"	1.8207000494
"179"	1.82155001269475
"180"	1.8223999739
"181"	1.8199000359
"182"	1.8279000521
"183"	1.8320000172
"184"	1.8316999674
"185"	1.8437999487
"186"	1.8558000326
"187"	1.8538000584
"188"	1.8545999527
"189"	1.8516999483
"190"	1.859400034
"191"	1.8411999941
"192"	1.8506000042
"193"	1.8492000103
"194"	1.847900033
"195"	1.8437000513
"196"	1.8482999802
"197"	1.8497999907
"198"	1.8529000282
"199"	1.8501000404
"200"	1.8519999981
"201"	1.8573999405
"202"	1.8540999889
"203"	1.8602999449
"204"	1.86834996734419
"205"	1.8763999939
"206"	1.8703999519
"207"	1.8667000532
"208"	1.8795000315
"209"	1.8713999987
"210"	1.8796000481
"211"	1.891800046
"212"	1.8981000185
"213"	1.9282000065
"214"	1.9340000153
"215"	1.9240000248
"216"	1.9184000492
"217"	1.9090000391
"218"	1.90989995
"219"	1.91924995466413
"220"	1.9285999537
"221"	1.9462000132
"222"	1.9572999477
"223"	1.9502999783
"224"	1.9682999849
"225"	1.9565999508
"226"	1.9579000473
"227"	1.9441000223
"228"	1.94635004216163
"229"	1.9486000538
"230"	1.9592000246
"231"	1.9364999533
"232"	1.9099999666
"233"	1.932199955
"234"	1.9413000345
"235"	1.9559999704
"236"	1.9571000338
"237"	1.9778000116
"238"	1.9609999657
"239"	1.9595999718
"240"	1.9795000553
"241"	1.9846999645
"242"	1.9648000002
"243"	1.9657000303
"244"	1.9697999954
"245"	1.9694999456
"246"	1.9648000002
"247"	1.967599988
"248"	1.962299943
"249"	1.9635000229
"250"	1.9678000212
"251"	1.9538999796
"252"	1.9556000233
"253"	1.9558999538
"254"	1.9578000307
"255"	1.9523999691
"256"	1.95510000131549
"257"	1.9578000307
"258"	1.9608000517
"259"	1.9553999901
"260"	1.9553999901
"261"	1.94695001902347
"262"	1.9385000467
"263"	1.9421999454
"264"	1.9352999926
"265"	1.9484000206
"266"	1.9523999691
"267"	1.9441000223
"268"	1.9428999424
"269"	1.9463000298
"270"	1.950799942
"271"	1.9474999905
"272"	1.9515999556
"273"	1.9500999451
"274"	1.9527000189
"275"	1.9552999735
"276"	1.9571000338
"277"	1.9586000443
"278"	1.9594999552
"279"	1.9737999439
"280"	1.9739999771
"281"	1.9752999544
"282"	1.9714000225
"283"	1.9710999727
"284"	1.9738999605
"285"	1.9933999777
"286"	1.994500041
"287"	1.9980000257
"288"	2.0044999123
"289"	1.9959000349
"290"	1.9883999825
"291"	1.9812999964
"292"	1.9802999496
"293"	1.9894000292
"294"	1.9811999798
"295"	1.993999958
"296"	2.0027000904
"297"	2.0062999725
"298"	2.0239999294
"299"	2.0367999077
"300"	2.0436000824
"301"	2.04413342302909
"302"	2.04466676577022
"303"	2.0452001095
"304"	2.0427999496
"305"	2.0355000496
"306"	2.0232000351
"307"	2.0208001137
"308"	2.0390999317
"309"	2.0385000706
"310"	2.0599000454
"311"	2.0552000999
"312"	2.0622000694
"313"	2.0762999058
"314"	2.086400032
"315"	2.1217000484
"316"	2.1277000904
"317"	2.0929000378
"318"	2.0999999046
"319"	2.1419000626
"320"	2.1586000919
"321"	2.1373000145
"322"	2.1236000061
"323"	2.117000103
"324"	2.1368999481
"325"	2.1616001129
"326"	2.1584000587
"327"	2.173199892
"328"	2.1631999016
"329"	2.1589000225
"330"	2.1521000862
"331"	2.1642000675
"332"	2.1421999931
"333"	2.1384000778
"334"	2.1572999954
"335"	2.16989993837683
"336"	2.1824998856
"337"	2.1888000965
"338"	2.1749999523
"339"	2.1881999969
"340"	2.236399889
"341"	2.2585999966
"342"	2.2537999153
"343"	2.3011000156
"344"	2.2541000843
"345"	2.2179999352
"346"	2.1847000122
"347"	2.20430005348236
"348"	2.2239000797
"349"	2.2353000641
"350"	2.2186999321
"351"	2.1956999302
"352"	2.2318999767
"353"	2.2585999966
"354"	2.2695000172
"355"	2.2862999439
"356"	2.3062000275
"357"	2.3383998871
"358"	2.3218998909
"359"	2.3036000729
"360"	2.2941000462
"361"	2.3278000355
"362"	2.3062000275
"363"	2.3427000046
"364"	2.3494000435
"365"	2.3403000832
"366"	2.326499939
"367"	2.3424999714
"368"	2.3596000671
"369"	2.3599998951
"370"	2.383300066
"371"	2.3629000187
"372"	2.3894999027
"373"	2.3821001053
"374"	2.3880000114
"375"	2.3619000912
"376"	2.3722000122
"377"	2.390599966
"378"	2.4077999592
"379"	2.40785003274506
"380"	2.407900095
"381"	2.4586000443
"382"	2.4674999714
"383"	2.4748001099
"384"	2.4054000378
"385"	2.3296000957
"386"	2.2997000217
"387"	2.3138999939
"388"	2.3236000538
"389"	2.2922999859
"390"	2.304899931
"391"	2.3248999119
"392"	2.3394999504
"393"	2.3907001019
"394"	2.4112999439
"395"	2.4942998886
"396"	2.4547998905
"397"	2.4802000523
"398"	2.5299999714
"399"	2.5422999859
"400"	2.553800106
"401"	2.5978999138
"402"	2.5304000378
"403"	2.4695999622
"404"	2.5032000542
"405"	2.4572999477
"406"	2.4107999802
"407"	2.4247000217
"408"	2.4914000034
"409"	2.4835999012
"410"	2.4971001148
"411"	2.4333999157
"412"	2.4312999249
"413"	2.4934999943
"414"	2.4876999855
"415"	2.4883999825
"416"	2.4690001011
"417"	2.4463000298
"418"	2.470400095
"419"	2.4667999744
"420"	2.4842000008
"421"	2.4909999371
"422"	2.513999939
"423"	2.5004999638
"424"	2.4876999855
"425"	2.5234999657
"426"	2.530600071
"427"	2.5353000164
"428"	2.5230998993
"429"	2.5281999111
"430"	2.5499999523
"431"	2.5585000515
"432"	2.5564000607
"433"	2.5473999977
"434"	2.5402998924
"435"	2.5517001152
"436"	2.5590000153
"437"	2.5641999245
"438"	2.5669000149
"439"	2.5927000046
"440"	2.59700000450139
"441"	2.6013000011
"442"	2.6368999481
"443"	2.6740999222
"444"	2.697799921
"445"	2.6986000538
"446"	2.6679000854
"447"	2.6793000698
"448"	2.7065000534
"449"	2.7321999073
"450"	2.8006999493
"451"	2.7674999237
"452"	2.7132999897
"453"	2.7263998985
"454"	2.7049999237
"455"	2.6712999344
"456"	2.6865999699
"457"	2.703799963
"458"	2.7286999226
"459"	2.7325999737
"460"	2.7539999485
"461"	2.7827999592
"462"	2.7797000408
"463"	2.7783999443
"464"	2.779900074
"465"	2.77945005424855
"466"	2.7790000439
"467"	2.7525999546
"468"	2.7211000919
"469"	2.7425000668
"470"	2.7572999001
"471"	2.7176001072
"472"	2.7167999744
"473"	2.7437999249
"474"	2.7427999973
"475"	2.7290000916
"476"	2.7246000767
"477"	2.723099947
